"","year","variable","value"
"4385",2008.12611589264,"lat_36_08099",-1.62319990429704
"4386",2008.12611589264,"lat_36_08549",-1.62319990429704
"4387",2008.12611589264,"lat_36_08999",-1.62319990429704
"4388",2008.12611589264,"lat_36_09449",-1.62319990429704
"4389",2008.12611589264,"lat_36_09899",-1.62319990429704
"4390",2008.12611589264,"lat_36_10349",-1.62319990429704
"4391",2008.12611589264,"lat_36_10799",-1.62319990429704
"4392",2008.12611589264,"lat_36_11249",-1.62319990429704
"4393",2008.12611589264,"lat_36_11698",-1.62319990429704
"4394",2008.12611589264,"lat_36_12148",-1.62319990429704
"4395",2008.12611589264,"lat_36_12598",-1.62319990429704
"4396",2008.12611589264,"lat_36_13048",-1.62319990429704
"4397",2008.12611589264,"lat_36_13498",-1.62319990429704
"4398",2008.12611589264,"lat_36_13948",-1.62319990429704
"4399",2008.12611589264,"lat_36_14398",-1.62319990429704
"4400",2008.12611589264,"lat_36_14848",-1.62319990429704
"4401",2008.12611589264,"lat_36_15298",-1.62319990429704
"4402",2008.12611589264,"lat_36_15748",-1.62319990429704
"4403",2008.12611589264,"lat_36_16198",-1.62319990429704
"4404",2008.12611589264,"lat_36_16648",-1.62319990429704
"4405",2008.12611589264,"lat_36_17098",-1.62319990429704
"4406",2008.12611589264,"lat_36_17547",-1.64738728482109
"4407",2008.12611589264,"lat_36_17997",-1.64738728482109
"4408",2008.12611589264,"lat_36_18447",-1.64738728482109
"4409",2008.12611589264,"lat_36_19347",-1.64738728482109
"4410",2008.12611589264,"lat_36_19797",-1.64738728482109
"4411",2008.12611589264,"lat_36_20247",-1.64738728482109
"4412",2008.12611589264,"lat_36_20697",-1.64738728482109
"4413",2008.12611589264,"lat_36_21147",-1.64738728482109
"4414",2008.12611589264,"lat_36_21597",-1.64738728482109
"4415",2008.12611589264,"lat_36_22047",-1.64738728482109
"4416",2008.12611589264,"lat_36_22496",-1.33267173815998
"4417",2008.3770078786,"lat_36_00000",-1.48122270158982
"4418",2008.3770078786,"lat_36_00450",-1.48122270158982
"4419",2008.3770078786,"lat_36_00900",-1.48122270158982
"4420",2008.3770078786,"lat_36_01350",-1.48122270158982
"4421",2008.3770078786,"lat_36_01800",-1.48122270158982
"4422",2008.3770078786,"lat_36_02250",-1.48122270158982
"4423",2008.3770078786,"lat_36_02700",-1.48122270158982
"4424",2008.3770078786,"lat_36_03150",-1.48122270158982
"4425",2008.3770078786,"lat_36_03600",-1.48122270158982
"4426",2008.3770078786,"lat_36_04050",-1.48122270158982
"4427",2008.3770078786,"lat_36_04500",-1.48122270158982
"4428",2008.3770078786,"lat_36_05849",-1.48122270158982
"4429",2008.3770078786,"lat_36_06299",-1.48122270158982
"4430",2008.3770078786,"lat_36_06749",-1.48122270158982
"4431",2008.3770078786,"lat_36_07199",-1.48122270158982
"4432",2008.3770078786,"lat_36_07649",-1.48122270158982
"4433",2008.3770078786,"lat_36_08099",-1.48122270158982
"4434",2008.3770078786,"lat_36_08549",-1.48122270158982
"4435",2008.3770078786,"lat_36_08999",-1.48122270158982
"4436",2008.3770078786,"lat_36_09449",-1.48122270158982
"4437",2008.3770078786,"lat_36_09899",-1.48122270158982
"4438",2008.3770078786,"lat_36_10349",-1.48122270158982
"4439",2008.3770078786,"lat_36_10799",-1.48122270158982
"4440",2008.3770078786,"lat_36_11249",-1.48122270158982
"4441",2008.3770078786,"lat_36_11698",-1.48122270158982
"4442",2008.3770078786,"lat_36_12148",-1.48122270158982
"4443",2008.3770078786,"lat_36_12598",-1.48122270158982
"4444",2008.3770078786,"lat_36_13048",-1.48122270158982
"4445",2008.3770078786,"lat_36_13498",-1.48122270158982
"4446",2008.3770078786,"lat_36_13948",-1.48122270158982
"4447",2008.3770078786,"lat_36_14398",-1.48122270158982
"4448",2008.3770078786,"lat_36_14848",-1.48122270158982
"4449",2008.3770078786,"lat_36_15298",-1.48122270158982
"4450",2008.3770078786,"lat_36_15748",-1.48122270158982
"4451",2008.3770078786,"lat_36_16198",-1.48122270158982
"4452",2008.3770078786,"lat_36_16648",-1.48122270158982
"4453",2008.3770078786,"lat_36_17098",-1.48122270158982
"4454",2008.3770078786,"lat_36_17547",-1.55120738816215
"4455",2008.3770078786,"lat_36_17997",-1.55120738816215
"4456",2008.3770078786,"lat_36_18447",-1.55120738816215
"4457",2008.3770078786,"lat_36_19347",-1.55120738816215
"4458",2008.3770078786,"lat_36_19797",-1.55120738816215
"4459",2008.3770078786,"lat_36_20247",-1.55120738816215
"4460",2008.3770078786,"lat_36_20697",-1.55120738816215
"4461",2008.3770078786,"lat_36_21147",-1.55120738816215
"4462",2008.3770078786,"lat_36_21597",-1.55120738816215
"4463",2008.3770078786,"lat_36_22047",-1.55120738816215
"4464",2008.3770078786,"lat_36_22496",-1.38340656807545
"4465",2008.62976393318,"lat_36_00000",0.107315903917589
"4466",2008.62976393318,"lat_36_00450",0.107315903917589
"4467",2008.62976393318,"lat_36_00900",0.107315903917589
"4468",2008.62976393318,"lat_36_01350",0.107315903917589
"4469",2008.62976393318,"lat_36_01800",0.107315903917589
"4470",2008.62976393318,"lat_36_02250",0.107315903917589
"4471",2008.62976393318,"lat_36_02700",0.107315903917589
"4472",2008.62976393318,"lat_36_03150",0.107315903917589
"4473",2008.62976393318,"lat_36_03600",0.107315903917589
"4474",2008.62976393318,"lat_36_04050",0.107315903917589
"4475",2008.62976393318,"lat_36_04500",0.107315903917589
"4476",2008.62976393318,"lat_36_05849",0.107315903917589
"4477",2008.62976393318,"lat_36_06299",0.107315903917589
"4478",2008.62976393318,"lat_36_06749",0.107315903917589
